,long,lat,year,TimePeriod,RCP,scenario,treecanopy_percent,Ann_Herb_percent,Bare_percent,Herb_percent,Litter_percent,Shrub_percent,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,T_Winter,T_Summer,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
12433,-110.003,37.622,2022,NT,8.5,sc55,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.77,36.129,54.0,0.214,6.58,8.91,3.719,23.778,37.68,-8.0,0.103,0.11,0.069,0.077
12434,-110.003,37.622,2022,NT,8.5,sc56,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.848,37.032,81.0,0.039,5.01,3.79,0.422,23.71,37.82,-15.35,0.09,0.077,0.066,0.082
12435,-110.003,37.622,2022,NT,8.5,sc57,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.158,39.052,48.0,0.015,1.84,3.76,4.971,26.063,40.99,-6.51,0.067,0.084,0.066,0.115
12436,-110.003,37.622,2022,NT,4.5,sc38,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.902,38.485,75.0,0.486,6.91,11.51,0.563,23.769,39.88,-11.7,0.157,0.124,0.073,0.083
12437,-110.003,37.622,2022,NT,8.5,sc61,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.893,37.694,77.0,0.011,6.61,3.51,1.216,24.621,38.53,-11.88,0.136,0.107,0.066,0.079
12438,-110.003,37.622,2022,NT,8.5,sc60,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.253,35.689,81.0,0.096,7.57,8.22,-0.515,24.116,36.59,-14.97,0.143,0.136,0.067,0.074
12439,-110.003,37.622,2022,NT,8.5,sc59,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.834,36.813,79.0,0.244,8.98,10.39,-0.45,23.86,37.67,-18.87,0.169,0.124,0.069,0.083
12440,-110.003,37.622,2022,NT,8.5,sc58,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.509,40.715,56.0,0.03,5.07,4.68,2.527,26.198,42.58,-11.98,0.098,0.098,0.066,0.069
12441,-110.003,37.622,2022,NT,4.5,sc37,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.968,36.137,68.0,0.0,3.25,2.6,1.685,24.255,37.47,-14.59,0.073,0.069,0.065,0.069
12442,-110.003,37.622,2022,NT,4.5,sc36,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.741,36.154,75.0,0.048,2.55,7.7,2.253,24.565,36.79,-9.94,0.074,0.069,0.066,0.085
12443,-110.003,37.622,2022,NT,4.5,sc35,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.864,36.358,80.0,0.0,4.49,2.1,2.174,23.925,37.62,-15.18,0.126,0.102,0.065,0.077
12444,-110.003,37.622,2022,NT,4.5,sc34,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.635,34.984,72.0,0.45,3.07,12.36,2.064,24.613,35.34,-12.14,0.115,0.117,0.072,0.16
12445,-110.003,37.622,2022,NT,4.5,sc33,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.874,36.932,76.0,0.154,8.49,5.32,-0.514,23.409,37.56,-19.28,0.116,0.097,0.067,0.139
12446,-110.003,37.622,2022,NT,4.5,sc32,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.013,37.539,63.0,0.0,3.25,3.28,3.125,24.631,39.28,-9.02,0.133,0.093,0.065,0.098
12447,-110.003,37.622,2022,NT,4.5,sc31,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.116,36.063,49.0,0.131,5.6,7.76,3.803,23.746,37.16,-7.44,0.163,0.121,0.068,0.109
12448,-110.003,37.622,2022,NT,4.5,sc30,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.417,36.606,72.0,0.162,4.85,9.98,1.633,24.413,38.62,-11.6,0.073,0.081,0.068,0.078
12449,-110.003,37.622,2022,NT,4.5,sc29,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.401,37.885,72.0,0.0,5.68,3.56,0.11,25.149,39.1,-17.7,0.084,0.07,0.065,0.066
12450,-110.003,37.622,2022,NT,4.5,sc28,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.199,35.428,77.0,1.264,7.93,13.88,-0.321,24.519,38.73,-15.29,0.091,0.084,0.084,0.066
12451,-110.003,37.622,2022,NT,4.5,sc27,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.058,36.279,72.0,0.098,2.92,6.75,0.901,24.577,37.14,-20.28,0.076,0.068,0.067,0.071
12452,-110.003,37.622,2022,NT,4.5,sc25,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.654,37.096,79.0,0.014,10.84,4.36,0.267,24.556,38.4,-12.87,0.11,0.138,0.065,0.068
12453,-110.003,37.622,2022,NT,4.5,sc24,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.428,36.052,60.0,0.063,6.73,7.45,2.342,24.703,38.16,-7.95,0.131,0.104,0.067,0.087
12454,-110.003,37.622,2022,NT,4.5,sc23,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.135,36.446,65.0,0.001,17.95,5.09,1.908,24.255,37.92,-11.71,0.167,0.129,0.066,0.114
12455,-110.003,37.622,2022,NT,4.5,sc22,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.864,36.542,76.0,0.022,2.12,4.92,2.029,24.953,37.62,-7.76,0.075,0.076,0.065,0.068
12456,-110.003,37.622,2022,NT,4.5,sc26,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.177,35.154,89.0,0.146,4.32,8.78,-3.659,22.563,37.59,-29.6,0.066,0.072,0.068,0.071
12457,-110.003,37.622,2023,NT,8.5,sc61,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.478,37.166,86.0,0.014,6.39,3.89,-1.469,25.08,38.27,-20.11,0.102,0.099,0.066,0.072
12458,-110.003,37.622,2023,NT,8.5,sc60,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.657,36.912,78.0,0.035,3.33,5.24,1.732,23.835,37.67,-7.87,0.091,0.072,0.066,0.071
12459,-110.003,37.622,2023,NT,8.5,sc59,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.74,36.683,83.0,0.304,7.44,13.63,-1.357,24.469,37.95,-15.91,0.09,0.092,0.07,0.082
12460,-110.003,37.622,2023,NT,8.5,sc58,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.106,39.443,75.0,0.0,6.1,3.03,1.936,26.369,40.24,-11.66,0.076,0.076,0.065,0.087
12461,-110.003,37.622,2023,NT,8.5,sc56,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.433,34.987,76.0,0.205,4.09,10.47,-0.055,24.283,35.74,-10.91,0.101,0.094,0.069,0.078
12462,-110.003,37.622,2023,NT,8.5,sc55,0.0,0.0,87.5,3.125,5.208,0.0,0.0,7.164,35.727,67.0,0.806,6.93,18.21,1.896,23.659,37.22,-11.7,0.088,0.086,0.078,0.107
12463,-110.003,37.622,2023,NT,8.5,sc54,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.014,36.569,76.0,0.0,8.71,1.04,1.234,25.075,37.66,-10.61,0.094,0.11,0.065,0.075
12464,-110.003,37.622,2023,NT,8.5,sc53,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.173,36.482,68.0,0.178,10.6,11.34,2.024,23.812,38.13,-9.63,0.172,0.141,0.069,0.067
12465,-110.003,37.622,2023,NT,8.5,sc52,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.299,34.635,56.0,0.256,10.86,11.34,1.078,24.156,35.16,-16.73,0.096,0.138,0.069,0.077
12466,-110.003,37.622,2023,NT,8.5,sc51,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.827,37.507,49.0,0.004,7.71,4.49,3.849,24.415,38.67,-10.8,0.17,0.136,0.066,0.11
12467,-110.003,37.622,2023,NT,8.5,sc50,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.468,34.694,46.0,0.531,12.15,15.36,4.117,23.119,36.11,-10.02,0.162,0.13,0.074,0.118
12468,-110.003,37.622,2023,NT,8.5,sc49,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.786,35.162,68.0,0.488,8.09,10.83,1.849,23.545,35.57,-10.1,0.128,0.091,0.073,0.127
12469,-110.003,37.622,2023,NT,8.5,sc48,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.356,36.067,75.0,0.752,4.0,15.01,0.115,24.202,37.82,-19.33,0.096,0.072,0.077,0.085
12470,-110.003,37.622,2023,NT,8.5,sc47,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.493,34.954,60.0,0.122,14.05,9.8,2.446,24.483,35.67,-16.52,0.125,0.119,0.068,0.087
12471,-110.003,37.622,2023,NT,8.5,sc46,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.948,36.518,84.0,0.05,4.92,4.97,1.758,23.992,37.93,-12.74,0.096,0.079,0.066,0.139
12472,-110.003,37.622,2023,NT,8.5,sc45,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.698,36.311,53.0,0.042,7.29,7.58,3.39,24.928,37.59,-10.27,0.095,0.079,0.066,0.072
12473,-110.003,37.622,2023,NT,8.5,sc57,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.686,38.21,71.0,0.147,15.49,6.02,2.24,24.773,40.61,-12.18,0.176,0.123,0.068,0.082
12474,-110.003,37.622,2023,NT,8.5,sc44,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.051,35.703,53.0,0.752,8.69,9.54,3.483,23.793,36.26,-10.83,0.124,0.146,0.076,0.091
12475,-110.003,37.622,2023,NT,8.5,sc43,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.112,36.825,66.0,0.537,6.29,11.08,2.565,24.253,37.52,-14.93,0.133,0.101,0.073,0.094
12476,-110.003,37.622,2023,NT,4.5,sc41,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.255,36.843,71.0,0.08,5.95,5.04,0.74,24.375,39.87,-10.89,0.079,0.078,0.067,0.07
12477,-110.003,37.622,2023,NT,8.5,sc42,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.285,35.644,59.0,0.439,4.25,12.13,3.77,23.259,37.14,-10.91,0.088,0.076,0.072,0.092
12478,-110.003,37.622,2023,NT,4.5,sc40,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.482,33.716,80.0,0.0,6.38,5.13,0.593,22.509,35.56,-11.35,0.098,0.091,0.066,0.07
12479,-110.003,37.622,2023,NT,4.5,sc39,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.592,36.213,80.0,0.423,7.37,11.79,-1.575,24.801,37.06,-23.52,0.09,0.075,0.072,0.083
12480,-110.003,37.622,2023,NT,4.5,sc38,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.555,38.267,73.0,0.238,9.45,9.58,0.591,24.498,40.67,-14.11,0.124,0.099,0.069,0.089
12481,-110.003,37.622,2023,NT,4.5,sc37,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.633,38.426,60.0,0.0,6.22,1.81,2.802,26.088,39.33,-10.03,0.091,0.075,0.065,0.12
12482,-110.003,37.622,2023,NT,4.5,sc36,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.85,35.181,66.0,0.258,10.88,8.82,1.665,24.206,35.96,-11.69,0.166,0.143,0.069,0.135
12483,-110.003,37.622,2023,NT,4.5,sc35,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.345,36.944,69.0,0.045,4.23,6.58,1.614,24.243,38.18,-11.13,0.084,0.069,0.066,0.128
12484,-110.003,37.622,2023,NT,4.5,sc34,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.255,37.507,65.0,0.001,6.08,5.1,2.515,25.586,38.7,-9.66,0.148,0.138,0.065,0.081
12485,-110.003,37.622,2023,NT,4.5,sc33,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.711,35.713,71.0,0.185,6.19,10.28,0.131,23.2,36.88,-12.29,0.168,0.131,0.068,0.104
12486,-110.003,37.622,2023,NT,4.5,sc32,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.298,38.439,77.0,0.125,2.29,7.35,3.043,25.435,38.85,-8.24,0.086,0.077,0.068,0.131
12487,-110.003,37.622,2023,NT,4.5,sc31,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.005,35.902,89.0,2.22,3.48,14.61,-1.213,23.523,37.87,-18.22,0.15,0.102,0.099,0.116
12488,-110.003,37.622,2023,NT,4.5,sc30,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.397,36.9,76.0,0.022,11.25,4.99,-0.629,24.627,38.14,-17.14,0.114,0.119,0.065,0.158
12489,-110.003,37.622,2023,NT,4.5,sc29,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.493,35.862,72.0,0.029,4.96,7.76,0.433,22.986,37.79,-20.28,0.075,0.077,0.066,0.084
12490,-110.003,37.622,2023,NT,4.5,sc28,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.776,35.649,86.0,0.0,2.69,3.85,-0.375,24.021,36.58,-19.06,0.069,0.066,0.065,0.134
12491,-110.003,37.622,2023,NT,4.5,sc26,0.0,0.0,87.5,3.125,5.208,0.0,0.0,0.575,36.726,74.0,0.0,8.46,0.56,1.607,23.867,37.94,-10.17,0.082,0.097,0.065,0.069
12492,-110.003,37.622,2023,NT,4.5,sc25,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.022,36.279,55.0,0.647,13.12,15.2,1.999,24.909,38.55,-14.64,0.132,0.134,0.076,0.068
12493,-110.003,37.622,2023,NT,4.5,sc24,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.972,37.628,75.0,0.0,3.54,2.54,1.588,25.926,38.14,-10.04,0.111,0.082,0.065,0.066
12494,-110.003,37.622,2023,NT,4.5,sc23,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.16,34.907,81.0,0.001,10.81,5.86,0.082,23.547,36.44,-11.85,0.169,0.125,0.066,0.076
12495,-110.003,37.622,2023,NT,4.5,sc22,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.445,36.627,76.0,0.008,2.96,5.44,0.731,24.353,38.3,-13.26,0.071,0.07,0.066,0.091
12496,-110.003,37.622,2023,NT,4.5,sc27,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.324,35.971,65.0,0.0,4.83,5.02,3.185,23.268,37.16,-11.16,0.078,0.069,0.066,0.076
12497,-110.003,37.622,2024,NT,4.5,sc22,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.905,35.127,65.0,0.263,7.3,8.83,2.896,23.325,35.65,-11.67,0.131,0.104,0.07,0.107
12498,-110.003,37.622,2024,NT,4.5,sc23,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.474,38.595,67.0,0.094,4.69,6.85,2.279,24.611,39.84,-16.37,0.09,0.083,0.067,0.098
12499,-110.003,37.622,2024,NT,4.5,sc24,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.514,35.71,61.0,0.054,4.85,8.67,4.048,24.135,36.43,-12.67,0.087,0.079,0.067,0.078
12500,-110.003,37.622,2024,NT,4.5,sc25,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.854,38.161,80.0,0.001,13.26,4.5,0.3,26.128,39.13,-16.52,0.144,0.134,0.066,0.066
12501,-110.003,37.622,2024,NT,4.5,sc26,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.469,36.587,79.0,0.0,1.63,3.18,2.678,25.611,37.97,-7.18,0.067,0.066,0.065,0.069
12502,-110.003,37.622,2024,NT,4.5,sc27,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.96,36.662,63.0,0.0,12.72,2.37,1.294,24.544,37.35,-14.11,0.159,0.13,0.065,0.076
12503,-110.003,37.622,2024,NT,4.5,sc28,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.871,36.986,61.0,0.098,12.61,6.79,1.831,24.209,38.05,-11.41,0.171,0.122,0.067,0.074
12504,-110.003,37.622,2024,NT,4.5,sc29,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.243,36.198,68.0,0.0,10.7,3.56,2.212,24.52,36.86,-11.04,0.125,0.138,0.066,0.085
12505,-110.003,37.622,2024,NT,4.5,sc30,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.409,33.835,73.0,0.458,16.5,14.26,0.839,22.262,34.88,-11.39,0.174,0.132,0.073,0.088
12506,-110.003,37.622,2024,NT,4.5,sc31,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.177,38.976,55.0,0.0,4.85,1.57,4.035,24.073,40.05,-7.38,0.146,0.144,0.065,0.068
12507,-110.003,37.622,2024,NT,4.5,sc33,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.546,35.408,77.0,2.24,8.23,19.12,0.653,23.108,36.56,-14.6,0.141,0.133,0.099,0.139
12508,-110.003,37.622,2024,NT,4.5,sc32,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.983,35.991,75.0,0.076,9.56,7.27,1.066,24.605,36.87,-14.21,0.172,0.124,0.066,0.1
12509,-110.003,37.622,2024,NT,8.5,sc53,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.986,36.855,74.0,0.002,2.08,2.59,1.613,24.476,37.82,-11.1,0.067,0.076,0.065,0.092
12510,-110.003,37.622,2024,NT,8.5,sc54,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.125,37.632,81.0,0.0,7.2,1.37,-0.636,26.652,38.23,-16.86,0.114,0.107,0.065,0.073
12511,-110.003,37.622,2024,NT,8.5,sc55,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.077,39.222,71.0,0.0,5.93,1.57,1.852,26.307,40.24,-21.06,0.122,0.132,0.065,0.11
12512,-110.003,37.622,2024,NT,8.5,sc56,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.747,38.447,79.0,0.021,5.62,4.87,1.756,24.117,39.4,-12.35,0.093,0.079,0.066,0.101
12513,-110.003,37.622,2024,NT,8.5,sc57,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.403,36.898,51.0,0.13,5.97,7.86,3.827,24.416,38.47,-11.5,0.091,0.103,0.068,0.081
12514,-110.003,37.622,2024,NT,8.5,sc58,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.259,42.235,56.0,0.055,7.15,3.79,2.58,27.546,47.12,-11.58,0.125,0.1,0.066,0.071
12515,-110.003,37.622,2024,NT,8.5,sc52,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.242,37.929,57.0,0.105,8.54,6.46,2.567,25.509,38.78,-16.13,0.123,0.138,0.067,0.127
12516,-110.003,37.622,2024,NT,8.5,sc59,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.856,36.197,69.0,0.263,15.44,9.44,1.64,24.124,37.6,-9.99,0.122,0.121,0.07,0.079
12517,-110.003,37.622,2024,NT,8.5,sc61,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.352,37.457,44.0,0.045,4.23,4.19,5.423,25.002,38.67,-7.0,0.107,0.081,0.066,0.085
12518,-110.003,37.622,2024,NT,8.5,sc60,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.445,37.068,73.0,0.09,1.89,7.73,1.959,24.484,37.51,-10.25,0.082,0.069,0.067,0.097
12519,-110.003,37.622,2024,NT,8.5,sc51,0.0,0.0,87.5,3.125,5.208,0.0,0.0,4.967,35.789,83.0,0.05,13.39,8.28,-0.559,24.814,36.2,-15.89,0.16,0.131,0.066,0.115
12520,-110.003,37.622,2024,NT,8.5,sc50,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.676,36.684,65.0,0.0,5.95,4.71,2.385,23.605,38.34,-12.61,0.139,0.115,0.066,0.085
12521,-110.003,37.622,2024,NT,8.5,sc49,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.209,35.428,68.0,0.125,5.87,4.7,1.249,24.117,36.16,-14.88,0.161,0.116,0.067,0.073
12522,-110.003,37.622,2024,NT,4.5,sc34,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.175,36.141,72.0,0.484,9.37,8.64,-0.324,24.501,37.14,-24.12,0.148,0.122,0.072,0.104
12523,-110.003,37.622,2024,NT,4.5,sc35,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.599,36.357,70.0,0.798,2.92,8.75,3.029,24.363,37.37,-8.98,0.13,0.125,0.077,0.094
12524,-110.003,37.622,2024,NT,4.5,sc36,0.0,0.0,87.5,3.125,5.208,0.0,0.0,5.579,36.264,67.0,1.111,2.98,17.11,2.065,23.028,37.79,-15.24,0.161,0.123,0.082,0.091
12525,-110.003,37.622,2024,NT,4.5,sc37,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.236,39.138,62.0,0.292,2.42,9.73,3.399,26.332,41.38,-8.49,0.127,0.097,0.07,0.109
12526,-110.003,37.622,2024,NT,4.5,sc38,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.307,38.26,60.0,0.008,7.28,6.01,2.692,24.193,39.32,-10.09,0.113,0.103,0.066,0.076
12527,-110.003,37.622,2024,NT,4.5,sc39,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.74,38.065,74.0,0.032,4.55,3.88,1.432,25.355,38.78,-12.73,0.073,0.066,0.066,0.07
12528,-110.003,37.622,2024,NT,4.5,sc40,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.834,36.039,88.0,0.217,7.0,6.53,-2.435,24.504,37.19,-16.57,0.072,0.074,0.069,0.079
12529,-110.003,37.622,2024,NT,4.5,sc41,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.654,37.431,80.0,0.0,3.73,4.24,1.121,25.249,38.57,-9.82,0.072,0.067,0.066,0.068
12530,-110.003,37.622,2024,NT,8.5,sc42,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.475,37.712,81.0,0.493,9.87,9.57,-0.216,24.809,39.36,-14.38,0.152,0.136,0.072,0.067
12531,-110.003,37.622,2024,NT,8.5,sc43,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.765,36.559,80.0,0.0,5.94,4.16,1.214,24.144,37.97,-16.13,0.134,0.117,0.065,0.129
12532,-110.003,37.622,2024,NT,8.5,sc44,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.378,36.722,70.0,0.187,5.96,8.45,0.527,25.69,37.17,-15.69,0.12,0.099,0.068,0.129
12533,-110.003,37.622,2024,NT,8.5,sc45,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.891,37.83,69.0,0.003,5.31,3.19,2.01,25.901,38.69,-12.99,0.108,0.079,0.065,0.118
12534,-110.003,37.622,2024,NT,8.5,sc46,0.0,0.0,87.5,3.125,5.208,0.0,0.0,2.028,37.099,80.0,0.002,2.95,2.26,1.895,24.87,37.71,-7.02,0.126,0.089,0.065,0.078
12535,-110.003,37.622,2024,NT,8.5,sc47,0.0,0.0,87.5,3.125,5.208,0.0,0.0,3.255,37.46,60.0,0.057,3.23,5.72,3.464,25.312,38.75,-7.18,0.093,0.083,0.066,0.079
12536,-110.003,37.622,2024,NT,8.5,sc48,0.0,0.0,87.5,3.125,5.208,0.0,0.0,1.58,36.444,80.0,0.0,2.57,2.4,1.002,24.145,37.85,-11.03,0.073,0.067,0.065,0.066
12537,-110.002,37.573,1980,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,1.556,36.11,77.0,0.026,14.27,2.56,0.907,23.038,36.95,-12.45,0.142,0.123,0.063,0.072
12538,-110.002,37.573,1981,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,5.441,35.98,79.0,0.056,2.31,9.97,3.364,23.086,37.45,-9.45,0.074,0.077,0.064,0.113
12539,-110.002,37.573,1982,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.515,34.95,85.0,0.233,4.0,10.16,-0.051,21.885,36.55,-16.65,0.123,0.089,0.067,0.088
12540,-110.002,37.573,1983,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,5.403,33.58,85.0,0.163,7.08,10.85,0.386,21.081,34.45,-15.15,0.138,0.131,0.066,0.09
12541,-110.002,37.573,1984,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,5.573,33.88,91.0,0.072,4.8,9.8,-1.132,21.73,35.25,-18.55,0.124,0.092,0.065,0.089
12542,-110.002,37.573,1985,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,2.266,36.23,87.0,0.13,7.75,5.08,-1.036,23.215,37.45,-18.35,0.126,0.129,0.065,0.134
12543,-110.002,37.573,1986,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.697,34.09,74.0,0.128,2.24,10.29,2.234,22.256,34.95,-11.65,0.15,0.093,0.065,0.128
12544,-110.002,37.573,1987,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.44,33.11,85.0,0.371,6.21,11.79,-0.445,21.853,34.15,-14.15,0.162,0.116,0.07,0.104
12545,-110.002,37.573,1988,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.803,34.57,86.0,0.049,5.37,8.8,-1.293,23.041,35.65,-16.25,0.149,0.11,0.064,0.07
12546,-110.002,37.573,1989,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.278,36.52,86.0,0.151,5.17,7.23,-1.915,22.368,38.15,-19.75,0.071,0.075,0.066,0.063
12547,-110.002,37.573,1990,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.346,36.03,83.0,0.019,3.62,5.8,-0.146,23.064,37.25,-14.75,0.064,0.069,0.063,0.098
12548,-110.002,37.573,1991,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.125,33.55,84.0,0.041,4.98,6.87,-2.138,22.146,34.65,-24.75,0.104,0.102,0.064,0.093
12549,-110.002,37.573,1992,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.69,33.32,85.0,0.04,6.46,6.29,-1.342,21.517,34.25,-14.45,0.143,0.116,0.064,0.08
12550,-110.002,37.573,1993,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,2.758,33.62,84.0,0.107,13.87,6.06,-1.371,21.118,34.65,-14.15,0.13,0.119,0.064,0.089
12551,-110.002,37.573,1994,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,2.104,36.27,85.0,0.001,3.24,2.76,-0.512,24.363,37.15,-14.45,0.09,0.07,0.062,0.08
12552,-110.002,37.573,1995,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,4.145,35.35,67.0,0.048,7.26,7.15,1.675,21.893,37.25,-10.85,0.136,0.111,0.064,0.063
12553,-110.002,37.573,1996,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.421,35.29,66.0,0.002,3.02,5.17,1.475,23.995,35.95,-12.65,0.069,0.064,0.063,0.103
12554,-110.002,37.573,1997,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.79,33.41,70.0,0.403,8.39,9.41,0.661,21.889,35.35,-13.85,0.161,0.11,0.071,0.089
12555,-110.002,37.573,1998,Hist,historical,sc1,17.593,0.0,50.0,9.259,7.407,17.593,0.0,3.551,35.63,85.0,0.12,5.26,6.45,-0.018,22.315,37.15,-11.75,0.109,0.083,0.065,0.108
